,Close,compound,negative,neutral,positive,Open,High,Low,Volume
2011-12-14,13.578215,-0.9997,0.131,0.779,0.09,13.810715,13.835,13.488570999999999,406887600.0
2011-12-15,13.533570999999998,-0.9997,0.143,0.755,0.101,13.690357,13.705,13.511071,256200000.0
2011-12-16,13.607857000000001,-0.9998,0.142,0.773,0.085,13.584285999999999,13.719643,13.556071,421478400.0
2011-12-19,13.650357000000001,-0.9994,0.116,0.802,0.081,13.659642999999999,13.744643,13.588572000000001,235530400.0
2011-12-20,14.141070999999998,-0.995,0.115,0.78,0.105,13.848572,14.146428,13.830714000000002,337215200.0
2011-12-21,14.158929,-0.9989,0.103,0.826,0.071,14.1675,14.189285,14.000357000000001,262948000.0
2011-12-22,14.233929000000002,-0.9993,0.121,0.78,0.099,14.178572,14.254642,14.146428,202358800.0
2011-12-23,14.404643,-0.9989,0.11,0.803,0.086,14.274643,14.413929000000001,14.2675,269399200.0
2011-12-27,14.518929,-0.9993,0.11,0.81,0.08,14.396428,14.610357,14.393572,265076000.0
2011-12-28,14.38,-0.9978,0.118,0.783,0.1,14.531785999999999,14.580357999999999,14.333571,228662000.0
2011-12-29,14.468572,-0.9969,0.108,0.798,0.094,14.407143,14.4875,14.303927999999999,215978000.0
2011-12-30,14.464285999999998,-0.9996,0.127,0.792,0.081,14.411072,14.51,14.410357000000001,179662000.0
2012-01-03,14.686785999999998,-0.9998,0.138,0.774,0.087,14.621428,14.732142000000001,14.607142000000001,302220800.0
2012-01-04,14.765715,-0.9981,0.1,0.818,0.083,14.642857999999999,14.81,14.617142999999999,260022000.0
2012-01-05,14.929642999999999,-0.9987,0.121,0.777,0.102,14.819643,14.948215,14.738214000000001,271269600.0
2012-01-06,15.085714000000001,-0.9996,0.124,0.787,0.089,14.991786,15.098214000000002,14.972142999999999,318292800.0
2012-01-09,15.061785999999998,-0.9985,0.113,0.798,0.089,15.196428,15.276785999999998,15.048214000000002,394024400.0
2012-01-10,15.115714,-0.9995,0.129,0.775,0.096,15.211070999999999,15.214285999999998,15.053572,258196400.0
2012-01-11,15.091071,-0.9997,0.132,0.78,0.087,15.095715,15.101785999999999,14.975357,215084800.0
2012-01-12,15.049643,0.9849,0.107,0.779,0.114,15.081429,15.103572,14.955357999999999,212587200.0
2012-01-13,14.993215,-0.9993,0.117,0.795,0.088,14.989285,15.016070999999998,14.952143,226021600.0
2012-01-17,15.167857000000001,-0.9997,0.139,0.763,0.098,15.15,15.213928,15.105714,242897200.0
2012-01-18,15.325357,-0.9997,0.137,0.768,0.095,15.248570999999998,15.338214,15.225,276791200.0
2012-01-19,15.276785999999998,-0.9996,0.134,0.772,0.094,15.3625,15.406072,15.2325,261738400.0
2012-01-20,15.010715,-0.9995,0.134,0.764,0.102,15.2675,15.267857999999999,14.991072,413974400.0
2012-01-23,15.264643,-0.9996,0.111,0.823,0.066,15.095357,15.301785,15.082142999999999,306062400.0
2012-01-24,15.014643,-0.9998,0.152,0.748,0.1,15.182143,15.182143,14.983929000000002,547638000.0
2012-01-25,15.952143,0.9957,0.119,0.749,0.132,16.23,16.230356,15.8475,958314000.0
2012-01-26,15.879642,0.9955,0.086,0.812,0.102,16.012857,16.028214000000002,15.826428,323985200.0
2012-01-27,15.974286,0.9893,0.112,0.762,0.126,15.869285999999999,16.017143,15.848927999999999,299709200.0
2012-01-30,16.178928,-0.9987,0.12,0.778,0.102,15.918214,16.210714000000003,15.906785999999999,379341200.0
2012-01-31,16.302856,-0.9994,0.129,0.773,0.098,16.27107,16.365714999999998,16.181072,391683600.0
2012-02-01,16.2925,-0.9995,0.121,0.791,0.088,16.371786,16.3925,16.269644,270046000.0
2012-02-02,16.254285999999997,-0.9998,0.135,0.78,0.086,16.282142999999998,16.327499,16.213572,186796400.0
2012-02-03,16.417143,-0.9984,0.118,0.779,0.103,16.332144,16.428572,16.27,286599600.0
2012-02-06,16.570356,-0.9987,0.113,0.793,0.094,16.370714000000003,16.606428,16.364286,249412800.0
2012-02-07,16.743929,-0.9995,0.12,0.799,0.081,16.616072,16.776785,16.592142000000003,316223600.0
2012-02-08,17.024286,-0.9999,0.137,0.791,0.072,16.803572,17.028214000000002,16.775,407890000.0
2012-02-09,17.613214000000003,-0.9992,0.123,0.78,0.097,17.17,17.741072,17.162857000000002,884214800.0
2012-02-10,17.622142999999998,-0.9714,0.1,0.806,0.094,17.534285999999998,17.772142000000002,17.448214,631302000.0
2012-02-13,17.950001,-0.9997,0.14,0.764,0.096,17.840357,17.993929,17.753214,517216000.0
2012-02-14,18.195,-0.9986,0.115,0.792,0.093,18.023571,18.198572,17.928572,460398400.0
2012-02-15,17.773928,-0.9861,0.129,0.748,0.123,18.366428,18.796072,17.746071,1506120000.0
2012-02-16,17.936071,-0.9993,0.124,0.778,0.098,17.553572,18.031786,17.379642,944552000.0
2012-02-17,17.932858,-0.9996,0.133,0.774,0.093,17.968214,18.134644,17.867857,535805200.0
2012-02-21,18.387501,-0.9998,0.128,0.794,0.078,18.102857999999998,18.387501,18.004285999999997,605595200.0
2012-02-22,18.322857,-0.9998,0.136,0.783,0.082,18.324285999999997,18.410357,18.181072,483302400.0
2012-02-23,18.442498999999998,-0.9995,0.132,0.766,0.101,18.395714,18.493929,18.196428,568027600.0
2012-02-24,18.657498999999998,-0.9998,0.131,0.79,0.08,18.559642999999998,18.674999,18.522858,415072000.0
2012-02-27,18.777143,-0.9997,0.148,0.746,0.106,18.618214000000002,18.875,18.438572,547582000.0
2012-02-28,19.121786,-0.9988,0.107,0.817,0.076,18.855715,19.121786,18.780357000000002,600387200.0
2012-02-29,19.372857999999997,-0.9999,0.142,0.776,0.082,19.341429,19.557501000000002,19.132143,952011200.0
2012-03-01,19.445356,-0.9996,0.139,0.755,0.106,19.577499,19.578928,19.241785,683270000.0
2012-03-02,19.470715,-0.9999,0.14,0.782,0.079,19.437143,19.528572,19.375713,431712400.0
2012-03-05,19.04143,-0.9989,0.131,0.758,0.111,19.479286,19.552856,18.785715,809124400.0
2012-03-06,18.937857,-0.9518,0.083,0.842,0.075,18.702143,19.060357999999997,18.436428,810238800.0
2012-03-07,18.953215,-0.9988,0.093,0.846,0.061,19.171429,19.206429,18.689285,798520800.0
2012-03-08,19.356785000000002,-0.9867,0.085,0.842,0.073,19.096071,19.3925,19.004285999999997,516457200.0
2012-03-09,19.470357999999997,-0.9988,0.123,0.78,0.097,19.436071,19.562143,19.396786,418919200.0
2012-03-12,19.714285,-0.9971,0.131,0.751,0.118,19.606428,19.714285,19.535715,407282400.0
2012-03-13,20.289285999999997,-0.9998,0.14,0.778,0.082,19.912144,20.292143,19.848215,690855200.0
2012-03-14,21.056429,-0.9996,0.131,0.766,0.103,20.644644,21.24,20.549999,1418844000.0
2012-03-15,20.912857000000002,-0.9996,0.121,0.797,0.081,21.414642,21.428928,20.6625,1159718000.0
2012-03-16,20.913214,-0.9997,0.14,0.767,0.093,20.882856,21.042856,20.642857,825487600.0
2012-03-19,21.467857000000002,-0.999,0.103,0.822,0.074,21.370358,21.491785,21.0375,901236000.0
2012-03-20,21.641428,-0.9998,0.14,0.77,0.09,21.411072,21.674999,21.124287,816662000.0
2012-03-21,21.517857,-0.9996,0.125,0.787,0.088,21.526428,21.773214000000003,21.47893,644042000.0
2012-03-22,21.405001000000002,-0.9995,0.124,0.784,0.092,21.349285000000002,21.589285,21.268929,623870800.0
2012-03-23,21.2875,-0.9912,0.1,0.81,0.091,21.446072,21.492857,21.228571,430488800.0
2012-03-26,21.677856,-0.9982,0.111,0.801,0.088,21.421072,21.683929,21.259285000000002,595742000.0
2012-03-27,21.945715,-0.9989,0.1,0.824,0.076,21.649286,22.01,21.645,607129600.0
2012-03-28,22.057858,-0.9997,0.119,0.811,0.071,22.084999,22.194643,21.796785,655460400.0
2012-03-29,21.780714,-0.9999,0.146,0.769,0.085,21.885,22.02,21.686787,608238400.0
2012-03-30,21.4125,-0.9991,0.114,0.805,0.082,21.741785,21.805714000000002,21.355,731038000.0
2012-04-02,22.093929,-0.9997,0.14,0.765,0.095,21.493929,22.098928,21.442142,598351600.0
2012-04-03,22.475714,-0.9998,0.124,0.8,0.076,22.403572,22.578928,22.2325,834559600.0
2012-04-04,22.296785,-0.9995,0.126,0.784,0.09,22.298214,22.352142,22.035715,572980800.0
2012-04-05,22.631428,-0.9998,0.119,0.815,0.065,22.392143,22.66643,22.264286,641298000.0
2012-04-09,22.7225,-0.8606,0.113,0.774,0.112,22.361786,22.851429,22.332144,597536800.0
2012-04-10,22.444285999999998,-0.9996,0.128,0.781,0.091,22.854643,23.0,22.357143,889725200.0
2012-04-11,22.364286,-0.9994,0.121,0.787,0.092,22.721428,22.745358,22.262142,696614800.0
2012-04-12,22.241785,-0.9991,0.125,0.778,0.096,22.321428,22.547501,22.160715,614336800.0
2012-04-13,21.615356,-0.9998,0.143,0.759,0.098,22.289642,22.310715,21.553928,859644800.0
2012-04-16,20.718929,-0.9996,0.129,0.782,0.088,21.787857000000002,21.795713,20.651785,1050786800.0
2012-04-17,21.775,-0.9997,0.117,0.812,0.071,20.676428,21.785715,20.425358,1025528000.0
2012-04-18,21.726429,-0.9999,0.156,0.742,0.102,21.918571,22.151785,21.525356,954531200.0
2012-04-19,20.98,-0.9998,0.149,0.751,0.099,21.436428,21.5975,20.875713,834719200.0
2012-04-20,20.463572,-0.9998,0.127,0.806,0.067,21.120714000000003,21.236429,20.372142999999998,1030985200.0
2012-04-23,20.417856,-0.9997,0.135,0.771,0.093,20.378929,20.595357999999997,19.879285999999997,966529200.0
2012-04-24,20.01,-0.9981,0.091,0.842,0.067,20.093214,20.274642999999998,19.821428,1076149200.0
2012-04-25,21.785715,-0.9999,0.146,0.779,0.075,21.987143,22.071428,21.642857,905777600.0
2012-04-26,21.703571,-0.9996,0.114,0.806,0.08,21.938213,21.953215,21.504642,536068400.0
2012-04-27,21.535715,-0.9998,0.141,0.772,0.088,21.609642,21.649286,21.446428,406722400.0
2012-04-30,20.856428,-0.9974,0.09,0.839,0.071,21.35,21.371429,20.821428,506144800.0
2012-05-01,20.790357999999998,-0.6803,0.074,0.853,0.073,20.889286,21.312857,20.758215,610999200.0
2012-05-02,20.927856,-0.9999,0.143,0.776,0.082,20.722857,20.978571,20.673571,427389200.0
2012-05-03,20.779285,-0.9999,0.141,0.778,0.081,21.089285,21.121429,20.725,390549600.0
2012-05-04,20.1875,-0.9999,0.147,0.774,0.079,20.610001,20.655714,20.184642999999998,529992400.0
2012-05-07,20.338572,-0.9992,0.119,0.787,0.094,20.053572,20.456072,20.043928,460118400.0
2012-05-08,20.292143,-0.9998,0.142,0.762,0.096,20.342142000000003,20.410715,19.954643,497252000.0
2012-05-09,20.327858,-0.9995,0.106,0.829,0.065,20.132143,20.499287,20.030357000000002,480704000.0
2012-05-10,20.375713,-0.9998,0.139,0.773,0.088,20.520714,20.567142,20.301428,333200000.0
2012-05-11,20.239643,-0.9997,0.128,0.781,0.091,20.178572,20.516787,20.155357000000002,399546000.0
2012-05-14,19.936428,-0.9995,0.103,0.837,0.061,20.091785,20.268214999999998,19.914285999999997,352626400.0
2012-05-15,19.756071,-0.9999,0.141,0.786,0.073,20.051786,20.115,19.705357,476336000.0
2012-05-16,19.502857000000002,-0.9999,0.145,0.765,0.089,19.7875,19.888929,19.322857,560896000.0
2012-05-17,18.932858,-0.9999,0.151,0.772,0.077,19.475357000000002,19.553572,18.932858,717220000.0
2012-05-18,18.942142,-0.9998,0.136,0.783,0.081,19.07,19.407498999999998,18.649286,732292400.0
2012-05-21,20.045713,-0.9997,0.131,0.779,0.09,19.089285,20.055,19.073214,631106000.0
2012-05-22,19.891787,-0.9997,0.135,0.77,0.095,20.341072,20.495714000000003,19.735001,694870400.0
2012-05-23,20.377142000000003,-0.9999,0.132,0.792,0.075,19.910715,20.457144,19.758215,584897600.0
2012-05-24,20.190001000000002,-0.9998,0.136,0.791,0.073,20.566785999999997,20.589285,20.043928,496230000.0
2012-05-25,20.081785,-0.9997,0.123,0.802,0.075,20.163929,20.208929,19.945356,328507200.0
2012-05-29,20.438213,-0.9995,0.128,0.774,0.098,20.389286,20.5,20.189642000000003,380508800.0
2012-05-30,20.684642999999998,-0.9997,0.129,0.784,0.087,20.328571,20.713928,20.234285,529429600.0
2012-05-31,20.633215,-0.9996,0.131,0.774,0.094,20.740714999999998,20.767857,20.409285999999998,491674400.0
2012-06-01,20.035357,-0.9998,0.139,0.771,0.09,20.327143,20.451786,20.018572,520987600.0
2012-06-04,20.153214000000002,-0.9998,0.149,0.754,0.097,20.053572,20.267857,19.589285,556995600.0
2012-06-05,20.101072,-0.9999,0.144,0.77,0.086,20.045357,20.231071,19.940357000000002,388214400.0
2012-06-06,20.409285999999998,-0.9999,0.154,0.761,0.086,20.2775,20.494642000000002,20.196428,401455600.0
2012-06-07,20.418571,-0.9998,0.145,0.766,0.089,20.6175,20.618572,20.375,379766800.0
2012-06-08,20.725714,-0.9999,0.158,0.756,0.086,20.414285999999997,20.735001,20.321428,347516400.0
2012-06-11,20.398928,-0.9997,0.131,0.775,0.094,20.99,21.017857,20.379642,591264800.0
2012-06-12,20.577143,-0.9999,0.151,0.769,0.08,20.516428,20.593571,20.239286,435380400.0
2012-06-13,20.434286,-0.9998,0.129,0.788,0.084,20.518572,20.66,20.370714000000003,293580000.0
2012-06-14,20.411785000000002,-0.9997,0.126,0.791,0.083,20.401428,20.482143,20.259285000000002,345573200.0
2012-06-15,20.504642,-0.9998,0.137,0.774,0.088,20.392857,20.522142000000002,20.341072,335255200.0
2012-06-18,20.920713,-0.9999,0.157,0.74,0.103,20.391428,20.996071,20.370358,440412000.0
2012-06-19,20.97893,-0.9997,0.123,0.791,0.085,20.835714000000003,21.071428,20.825001,361404400.0
2012-06-20,20.919285000000002,-0.9997,0.133,0.78,0.087,21.0075,21.044643,20.742857,358943200.0
2012-06-21,20.631071,-0.9999,0.159,0.76,0.081,20.908571,21.007856,20.622857999999997,326351200.0
2012-06-22,20.789285999999997,-0.9997,0.131,0.784,0.085,20.68,20.7925,20.550714000000003,284471600.0
2012-06-25,20.384644,-0.9998,0.136,0.775,0.089,20.617857,20.707144,20.370358,304382400.0
2012-06-26,20.429644,-0.9995,0.113,0.813,0.073,20.404642000000003,20.5175,20.261785999999997,276536400.0
2012-06-27,20.517857,-0.9998,0.132,0.79,0.078,20.535715,20.597857,20.425714000000003,202997200.0
2012-06-28,20.323214,-0.9998,0.136,0.792,0.072,20.416786,20.5,20.200357,282836400.0
2012-06-29,20.857143,-0.9999,0.146,0.772,0.082,20.642857,20.857143,20.508928,421500800.0
2012-07-02,21.161428,-0.9999,0.142,0.774,0.084,20.883215,21.195356,20.842857000000002,400092000.0
2012-07-03,21.407498999999998,-0.9995,0.112,0.813,0.075,21.245714000000003,21.428572,21.214285,241712800.0
2012-07-05,21.783571,-0.9999,0.148,0.761,0.091,21.448572,21.940714,21.416071,484383200.0
2012-07-06,21.638571,-0.9999,0.14,0.78,0.08,21.681786,21.73,21.485001,418930400.0
2012-07-09,21.924643,-0.9985,0.117,0.785,0.098,21.617857,21.924999,21.575357,379405600.0
2012-07-10,21.721785999999998,-0.9997,0.142,0.754,0.105,22.070356,22.138214,21.618214000000002,511957600.0
2012-07-11,21.586786,-0.9998,0.131,0.783,0.086,21.647142000000002,21.702143,21.329287,469322000.0
2012-07-12,21.389286,-0.9997,0.134,0.774,0.092,21.437143,21.5525,21.167143,428041600.0
2012-07-13,21.606071,-0.9998,0.137,0.786,0.077,21.533928,21.685357999999997,21.428572,311427200.0
2012-07-16,21.675358,-0.9994,0.131,0.762,0.107,21.611429,21.843571,21.607857,301260400.0
2012-07-17,21.676428,-0.9998,0.132,0.784,0.084,21.813929,21.839285,21.541071,293624800.0
2012-07-18,21.652143,-0.9999,0.164,0.747,0.089,21.663929,21.726429,21.555714000000002,252700000.0
2012-07-19,21.940001000000002,-0.9998,0.124,0.799,0.076,21.831429,21.976785999999997,21.642857,436861600.0
2012-07-20,21.582144,-0.9999,0.155,0.764,0.081,21.893929,21.944285999999998,21.560715,397471200.0
2012-07-23,21.565357000000002,-0.9566,0.118,0.765,0.117,21.228571,21.639286,20.989643,487975600.0
2012-07-24,21.461428,-0.9996,0.105,0.828,0.067,21.692142,21.774286,21.375357,565132400.0
2012-07-25,20.534643,-0.9993,0.098,0.843,0.059,20.516428,20.742857,20.357143,877312800.0
2012-07-26,20.531429,-0.9998,0.137,0.776,0.087,20.705714999999998,20.728571,20.370001000000002,406632800.0
2012-07-27,20.898571,-0.9999,0.16,0.766,0.074,20.536072,20.922501,20.413929,403936400.0
2012-07-30,21.251072,-0.9997,0.15,0.742,0.108,21.104286,21.408571,20.993572,379142400.0
2012-07-31,21.812857,-0.9999,0.164,0.762,0.074,21.543928,21.846428,21.525714999999998,462327600.0
2012-08-01,21.671785,-0.9999,0.161,0.736,0.103,21.996786,22.014286,21.535715,384501600.0
2012-08-02,21.706785,-0.9997,0.122,0.802,0.077,21.530001000000002,21.810357999999997,21.4375,332158400.0
2012-08-03,21.989286,-0.9998,0.153,0.747,0.1,21.915357999999998,22.070715,21.841429,344920800.0
2012-08-06,22.233929,-0.9999,0.14,0.788,0.071,22.046072,22.316785999999997,21.973572,302103200.0
2012-08-07,22.175358,-0.9999,0.166,0.752,0.082,22.241785,22.321428,22.072857,290446800.0
2012-08-08,22.137857,-0.9995,0.119,0.794,0.086,22.121071,22.281429,22.039285999999997,244706000.0
2012-08-09,22.168928,-0.9999,0.161,0.747,0.092,22.066071,22.204643,22.064285,221642400.0
2012-08-10,22.203571,-0.9985,0.113,0.794,0.094,22.096785999999998,22.205714999999998,22.096428,194938800.0
2012-08-13,22.5,-0.8775,0.101,0.804,0.095,22.263929,22.5,22.258928,278832400.0
2012-08-14,22.560357999999997,-0.9999,0.153,0.763,0.084,22.566785999999997,22.807501000000002,22.5075,340169200.0
2012-08-15,22.529642000000003,-0.9997,0.143,0.748,0.109,22.546429,22.642857,22.419643,257342400.0
2012-08-16,22.726429,-0.9974,0.136,0.74,0.124,22.543215,22.741428,22.517857,254534000.0
2012-08-17,23.146786,-0.9999,0.145,0.769,0.086,22.857143,23.149642999999998,22.814642000000003,442761200.0
2012-08-20,23.755357999999998,-0.9997,0.137,0.763,0.1,23.214643,23.755357999999998,23.210714000000003,613384800.0
2012-08-21,23.430714000000002,-0.9994,0.128,0.769,0.102,23.957857,24.102857999999998,23.226072,812719600.0
2012-08-22,23.888214,-0.9999,0.158,0.768,0.075,23.372142999999998,23.892857,23.146786,565322800.0
2012-08-23,23.665357999999998,-0.9999,0.158,0.766,0.076,23.789642,23.924999,23.612499,420128800.0
2012-08-24,23.686428,-0.9998,0.141,0.773,0.086,23.553928,23.91,23.4125,437340400.0
2012-08-27,24.131428,-0.9976,0.122,0.77,0.108,24.285357,24.316785999999997,24.055,427008400.0
2012-08-28,24.1,-0.9999,0.151,0.762,0.087,24.106428,24.146429,23.952499,267416800.0
2012-08-29,24.0525,-0.9999,0.139,0.79,0.071,24.116072,24.202499,24.021429,202806800.0
2012-08-30,23.709642000000002,-0.9999,0.15,0.761,0.089,23.951429,23.983929,23.673214,302699600.0
2012-08-31,23.758572,-0.9998,0.134,0.774,0.092,23.830357,23.878571,23.473215,338321200.0
2012-09-04,24.106071,-0.9997,0.116,0.816,0.067,23.777143,24.112143,23.732143,367892000.0
2012-09-05,23.936787,-0.9996,0.131,0.772,0.097,24.127501000000002,24.155357000000002,23.914285999999997,336375200.0
2012-09-06,24.1525,-0.9998,0.143,0.769,0.088,24.041786,24.224644,23.957144,391196400.0
2012-09-07,24.301428,-0.9987,0.103,0.824,0.074,24.216072,24.374287,24.134644,329666400.0
2012-09-10,23.669285000000002,-0.9987,0.122,0.777,0.101,24.301786,24.403214000000002,23.646429,487998000.0
2012-09-11,23.592501000000002,-0.9988,0.122,0.774,0.105,23.753929,23.932142000000002,23.446428,503983200.0
2012-09-12,23.921072,-0.9998,0.137,0.781,0.082,23.816071,23.924999,23.428572,712233200.0
2012-09-13,24.392143,-0.9999,0.152,0.75,0.097,24.191785999999997,24.482143,24.098928,598360000.0
2012-09-14,24.688572,-0.9999,0.155,0.775,0.071,24.641428,24.892143,24.567498999999998,600474000.0
2012-09-17,24.992144,-0.9988,0.128,0.76,0.112,24.976785999999997,24.992857,24.807501000000002,398031200.0
2012-09-18,25.068214,-0.9791,0.084,0.841,0.075,24.995714000000003,25.083214,24.872142999999998,373503200.0
2012-09-19,25.075001,-0.9996,0.123,0.783,0.093,25.009285000000002,25.1425,24.984642,326874800.0
2012-09-20,24.953571,-0.9697,0.111,0.782,0.106,24.969998999999998,25.002142000000003,24.772142000000002,336568400.0
2012-09-21,25.003214,-0.9935,0.118,0.777,0.106,25.086071,25.181072,24.977142,571589200.0
2012-09-24,24.671072,-0.9996,0.134,0.767,0.099,24.530714,24.825714,24.392857,639766400.0
2012-09-25,24.055,-0.9998,0.128,0.8,0.072,24.580714999999998,24.742144,24.035715,518789600.0
2012-09-26,23.756428,-0.9992,0.097,0.833,0.07,23.883572,24.024642999999998,23.614286,576503200.0
2012-09-27,24.332857,-0.9984,0.105,0.814,0.081,23.724644,24.363214000000003,23.583929,594090000.0
2012-09-28,23.825001,-0.9999,0.138,0.787,0.075,24.241072,24.325357,23.8125,535110800.0
2012-10-01,23.549643,-0.9993,0.128,0.769,0.103,23.969998999999998,24.169643,23.446428,543594800.0
2012-10-02,23.618214000000002,-0.9998,0.14,0.767,0.093,23.636072,23.798214,23.237499,627992400.0
2012-10-03,23.980356,-0.9998,0.148,0.753,0.099,23.745001000000002,23.995001000000002,23.665357999999998,424281200.0
2012-10-04,23.814285,-0.9992,0.116,0.794,0.09,23.973215,24.080357,23.769644,370725600.0
2012-10-05,23.306786,-0.9997,0.137,0.767,0.096,23.757143,23.785715,23.26,594006000.0
2012-10-08,22.791786,-0.9994,0.121,0.781,0.098,23.102857999999998,23.127142000000003,22.718214,637994000.0
2012-10-09,22.708929,-0.9997,0.124,0.796,0.08,22.808929,22.874643,22.269644,838597200.0
2012-10-10,22.889643,-0.9997,0.122,0.801,0.077,22.847857,23.035,22.75,510356000.0
2012-10-11,22.432142000000002,-0.9999,0.154,0.75,0.097,23.089285,23.114286,22.432142000000002,546081200.0
2012-10-12,22.489643,-0.9992,0.111,0.808,0.082,22.484285,22.692142,22.332144,460014800.0
2012-10-15,22.67,-0.999,0.114,0.795,0.091,22.583929,22.683214000000003,22.280357000000002,432502000.0
2012-10-16,23.206785,-0.9998,0.142,0.766,0.091,22.691785999999997,23.225,22.535715,549771600.0
2012-10-17,23.021786,-0.9977,0.103,0.81,0.088,23.173929,23.313929,23.0,389037600.0
2012-10-18,22.594286,-0.9963,0.106,0.801,0.093,22.842501000000002,22.930714000000002,22.5,476624400.0
2012-10-19,21.780001000000002,-0.9998,0.138,0.766,0.096,22.5375,22.563213,21.772142000000002,744086000.0
2012-10-22,22.643929,-0.9977,0.087,0.845,0.067,21.872142999999998,22.692142,21.812857,546730800.0
2012-10-23,21.905714,-0.9955,0.116,0.778,0.106,22.535715,22.639286,21.846428,707145600.0
2012-10-24,22.029642000000003,-0.9986,0.124,0.775,0.101,22.194285999999998,22.376785,21.808571,558527200.0
2012-10-25,21.769285,-0.9961,0.118,0.777,0.105,22.142857,22.214285,21.626785,656325600.0
2012-10-26,21.571428,-0.9994,0.129,0.766,0.105,21.765358,21.928572,21.107143,1018432800.0
2012-10-31,21.261429,-0.9997,0.121,0.808,0.071,21.245714000000003,21.498571,20.989286,510003200.0
2012-11-01,21.305,-0.9999,0.164,0.749,0.087,21.365,21.535715,21.220357999999997,361298000.0
2012-11-02,20.6,-0.9996,0.121,0.789,0.09,21.281786,21.319643,20.526785,599373600.0
2012-11-05,20.879285999999997,-0.9873,0.103,0.804,0.093,20.84,20.991785,20.628571,529135600.0
2012-11-06,20.816071,-0.9999,0.15,0.779,0.071,21.079643,21.097857,20.717501000000002,374917200.0
2012-11-07,19.928572,-0.9998,0.131,0.788,0.082,20.494286,20.519285,19.848215,793648800.0
2012-11-08,19.205357,-0.9961,0.092,0.833,0.074,20.022499,20.079643,19.1175,1056146000.0
2012-11-09,19.537857000000002,-0.9997,0.113,0.816,0.072,19.300714000000003,19.817142,19.061428,929913600.0
2012-11-12,19.386785999999997,-0.9723,0.107,0.789,0.104,19.791071,19.803572,19.237499,515802000.0
2012-11-13,19.389286,-0.9996,0.143,0.753,0.104,19.246786,19.66,19.155714,532949200.0
2012-11-14,19.174286,-0.9852,0.124,0.76,0.116,19.482143,19.551786,19.149286,477170400.0
2012-11-15,18.772142000000002,-0.9995,0.133,0.764,0.103,19.1975,19.267857,18.665001,789910800.0
2012-11-16,18.845715,-0.9998,0.144,0.757,0.099,18.757143,18.928572,18.0625,1266893600.0
2012-11-19,20.204643,-0.9996,0.127,0.782,0.09,19.311071,20.267857,19.281429,823317600.0
2012-11-20,20.032498999999998,-0.9996,0.122,0.792,0.086,20.425358,20.426786,19.806429,642754000.0
2012-11-21,20.060715,-0.9999,0.137,0.789,0.074,20.151785,20.263214,19.878571,373002000.0
2012-11-23,20.410715,-0.9998,0.147,0.762,0.091,20.256071,20.428572,20.092857000000002,272826400.0
2012-11-26,21.054644,-0.9469,0.114,0.773,0.113,20.567857999999998,21.071428,20.489643,630579600.0
2012-11-27,20.885,-0.9999,0.154,0.748,0.098,21.055357,21.086428,20.717857000000002,533330000.0
2012-11-28,20.819285999999998,-0.9996,0.119,0.793,0.088,20.616785,20.921429,20.437857,520864400.0
2012-11-29,21.048571,-0.9997,0.12,0.8,0.08,21.079287,21.223215,20.901785,514698800.0
2012-11-30,20.902857,-0.9991,0.121,0.78,0.099,20.956785,21.014286,20.809998999999998,391319600.0
2012-12-03,20.935357999999997,-0.9988,0.117,0.789,0.094,21.201786,21.235357,20.910715,364280000.0
2012-12-04,20.566071,-0.9985,0.106,0.812,0.082,20.778572,20.778572,20.433214000000003,557068400.0
2012-12-05,19.2425,-0.9999,0.142,0.785,0.074,20.318214,20.330357,19.241785,1044638000.0
2012-12-06,19.544285000000002,-0.9998,0.127,0.801,0.072,18.890715,19.761072,18.522499,1177212400.0
2012-12-07,19.044643,-0.9999,0.155,0.76,0.085,19.764286,19.828571,18.928572,787040800.0
2012-12-10,18.922142,-0.9997,0.123,0.807,0.069,18.75,19.2325,18.627857000000002,630484400.0
2012-12-11,19.335358,-0.9999,0.145,0.778,0.077,19.2775,19.627142000000003,19.191785999999997,592345600.0
2012-12-12,19.25,-0.9996,0.121,0.801,0.078,19.563213,19.571428,19.1525,487144000.0
2012-12-13,18.9175,-0.9999,0.146,0.776,0.079,18.969642999999998,19.201429,18.778572,625259600.0
2012-12-14,18.206785,-0.9989,0.122,0.775,0.103,18.383928,18.504642,18.056429,1009579200.0
2012-12-17,18.529642000000003,-0.9995,0.127,0.776,0.097,18.176071,18.571428,17.901072,757607200.0
2012-12-18,19.067857999999998,-0.9999,0.161,0.758,0.081,18.75,19.103571,18.580357,625685200.0
2012-12-19,18.796785,-0.9999,0.156,0.77,0.074,18.981071,19.060715,18.767857,449369200.0
2012-12-20,18.633215,-0.9999,0.175,0.733,0.092,18.928572,18.935715,18.531429,481689600.0
2012-12-21,18.547501,-0.9998,0.153,0.74,0.107,18.3025,18.559642999999998,18.222857,596268400.0
2012-12-24,18.577499,-1.0,0.191,0.706,0.103,18.583929,18.723215,18.525356,175753200.0
2012-12-26,18.321428,-0.9999,0.181,0.728,0.091,18.535715,18.552143,18.254285999999997,302436400.0
2012-12-27,18.395,-1.0,0.181,0.726,0.093,18.340714000000002,18.4375,18.023571,455120400.0
2012-12-28,18.199642,-0.9999,0.171,0.732,0.097,18.224644,18.374287,18.147142000000002,354278400.0
